APT,VFR,IFR,WMAX,START,END,MAXLENGTH,NUM_SITTING,NUM_AIR,DISC,CASE,AIRCOST,LOOKAHEAD,NUM_TIME_PERIODS,EARLY_CHANGE,LATE_CHANGE,PROB_ALT,DIVERT_FACTOR,SOLVETIME,OBJECTIVE
ORD,126,89,-1,2017-07-15T17:00-05:00,2017-07-15T23:00-05:00,3,86,120,15,2,3.0,0,24,8,12,false,1000.0,1.653563737,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-15T23:00-05:00,3,86,120,15,3,2.0,0,24,8,12,false,1000.0,1.676560052,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-15T23:00-05:00,3,86,120,15,4,3.0,0,24,8,12,true,1000.0,1.774970561,0.0
ORD,126,89,0,2017-07-15T17:00-05:00,2017-07-15T23:00-05:00,3,86,120,15,5,3.0,0,24,8,12,false,1000.0,1.794430318,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-15T23:00-05:00,3,86,120,15,6,3.0,2,24,8,12,false,1000.0,1.937161198,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,1,3.0,0,28,8,16,false,1000.0,9.038443304,0.0
ORD,126,89,-1,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,2,3.0,0,28,8,16,false,1000.0,8.824524569,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,3,2.0,0,28,8,16,false,1000.0,9.143840653,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,4,3.0,0,28,8,16,true,1000.0,8.831003933,0.0
ORD,126,89,0,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,5,3.0,0,28,8,16,false,1000.0,9.18599913,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,6,3.0,2,28,8,16,false,1000.0,8.533043128,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,1,3.0,0,32,8,20,false,1000.0,17.856695188,0.0
ORD,126,89,-1,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,2,3.0,0,32,8,20,false,1000.0,17.60436993,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,3,2.0,0,32,8,20,false,1000.0,17.637183858,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,4,3.0,0,32,8,20,true,1000.0,17.913860376,0.0
ORD,126,89,0,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,5,3.0,0,32,8,20,false,1000.0,17.662156576,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,6,3.0,2,32,8,20,false,1000.0,17.451137663,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,1,3.0,0,36,8,24,false,1000.0,39.772284151,0.0
ORD,126,89,-1,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,2,3.0,0,36,8,24,false,1000.0,31.245565146,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,3,2.0,0,36,8,24,false,1000.0,38.153877225,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,4,3.0,0,36,8,24,true,1000.0,38.762397742,0.0
ORD,126,89,0,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,5,3.0,0,36,8,24,false,1000.0,37.765337295,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,6,3.0,2,36,8,24,false,1000.0,39.5532632,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,1,3.0,0,20,8,8,false,1000.0,2.76036E-4,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,2,3.0,0,20,8,8,false,1000.0,2.11405E-4,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,3,2.0,0,20,8,8,false,1000.0,1.64791E-4,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,4,3.0,0,20,8,8,true,1000.0,1.30847E-4,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,5,3.0,0,20,8,8,false,1000.0,1.30435E-4,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,6,3.0,2,20,8,8,false,1000.0,1.45338E-4,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,1,3.0,0,24,8,12,false,1000.0,1.213902747,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,2,3.0,0,24,8,12,false,1000.0,1.235197011,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,3,2.0,0,24,8,12,false,1000.0,1.264686724,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,4,3.0,0,24,8,12,true,1000.0,1.27713139,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,5,3.0,0,24,8,12,false,1000.0,1.364371544,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,6,3.0,2,24,8,12,false,1000.0,1.287128391,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,1,3.0,0,28,8,16,false,1000.0,3.462582838,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,2,3.0,0,28,8,16,false,1000.0,3.767514111,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,3,2.0,0,28,8,16,false,1000.0,3.722962456,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,4,3.0,0,28,8,16,true,1000.0,3.730626266,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,5,3.0,0,28,8,16,false,1000.0,3.662715564,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,6,3.0,2,28,8,16,false,1000.0,3.64296382,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,1,3.0,0,32,8,20,false,1000.0,9.295168648,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,2,3.0,0,32,8,20,false,1000.0,9.292194696,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,3,2.0,0,32,8,20,false,1000.0,9.438081769,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,4,3.0,0,32,8,20,true,1000.0,9.403222287,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,5,3.0,0,32,8,20,false,1000.0,9.334472271,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,6,3.0,2,32,8,20,false,1000.0,9.018905406,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,1,3.0,0,36,8,24,false,1000.0,19.569010028,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,2,3.0,0,36,8,24,false,1000.0,18.850093161,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,3,2.0,0,36,8,24,false,1000.0,19.24462766,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,4,3.0,0,36,8,24,true,1000.0,19.815478167,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,5,3.0,0,36,8,24,false,1000.0,19.783291604,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,6,3.0,2,36,8,24,false,1000.0,18.732508357,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,1,3.0,0,20,8,8,false,1000.0,2.56991E-4,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,2,3.0,0,20,8,8,false,1000.0,1.18261E-4,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,3,2.0,0,20,8,8,false,1000.0,1.40246E-4,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,4,3.0,0,20,8,8,true,1000.0,1.2369E-4,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,5,3.0,0,20,8,8,false,1000.0,9.9175E-5,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,6,3.0,2,20,8,8,false,1000.0,1.29967E-4,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,1,3.0,0,24,8,12,false,1000.0,1.092269806,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,2,3.0,0,24,8,12,false,1000.0,1.139557881,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,3,2.0,0,24,8,12,false,1000.0,1.050513137,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,4,3.0,0,24,8,12,true,1000.0,1.150200857,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,5,3.0,0,24,8,12,false,1000.0,1.21730857,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,6,3.0,2,24,8,12,false,1000.0,1.273581682,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,1,3.0,0,28,8,16,false,1000.0,3.550013004,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,2,3.0,0,28,8,16,false,1000.0,3.114573108,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,3,2.0,0,28,8,16,false,1000.0,3.44429891,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,4,3.0,0,28,8,16,true,1000.0,3.563385315,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,5,3.0,0,28,8,16,false,1000.0,3.241593221,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,6,3.0,2,28,8,16,false,1000.0,3.440504775,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,1,3.0,0,32,8,20,false,1000.0,7.783917405,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,2,3.0,0,32,8,20,false,1000.0,8.112788119,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,3,2.0,0,32,8,20,false,1000.0,7.813788105,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,4,3.0,0,32,8,20,true,1000.0,7.889953766,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,5,3.0,0,32,8,20,false,1000.0,7.35578719,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,6,3.0,2,32,8,20,false,1000.0,11.537418127,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,1,3.0,0,36,8,24,false,1000.0,22.889304454,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,2,3.0,0,36,8,24,false,1000.0,15.962197141,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,3,2.0,0,36,8,24,false,1000.0,21.619386534,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,4,3.0,0,36,8,24,true,1000.0,21.571929569,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,5,3.0,0,36,8,24,false,1000.0,21.681109527,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,6,3.0,2,36,8,24,false,1000.0,20.231369335,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,1,3.0,0,20,8,8,false,1000.0,3.11675E-4,0.0
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,2,3.0,0,20,8,8,false,1000.0,9.3406E-5,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,3,2.0,0,20,8,8,false,1000.0,8.7761E-5,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,4,3.0,0,20,8,8,true,1000.0,7.545E-5,0.0
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,5,3.0,0,20,8,8,false,1000.0,1.25647E-4,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,6,3.0,2,20,8,8,false,1000.0,1.34037E-4,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,1,3.0,0,24,8,12,false,1000.0,2.232128361,35.0
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,2,3.0,0,24,8,12,false,1000.0,2.277789011,35.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,3,2.0,0,24,8,12,false,1000.0,1.212394991,26.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,4,3.0,0,24,8,12,true,1000.0,2.354194996,14.000000000000002
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,5,3.0,0,24,8,12,false,1000.0,1.563795826,63020.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,6,3.0,2,24,8,12,false,1000.0,1.368723924,33.75
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,1,3.0,0,28,8,16,false,1000.0,9.856086398,74.625
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,2,3.0,0,28,8,16,false,1000.0,10.164005699,74.625
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,3,2.0,0,28,8,16,false,1000.0,8.472360203,61.75
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,4,3.0,0,28,8,16,true,1000.0,12.663697025,77.69999999999992
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,5,3.0,0,28,8,16,false,1000.0,4.958478277,73555.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,6,3.0,2,28,8,16,false,1000.0,4.306403007,70.125
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,1,3.0,0,32,8,20,false,1000.0,33.377282376,102.74999999999993
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,2,3.0,0,32,8,20,false,1000.0,31.874074295,102.74999999999999
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,3,2.0,0,32,8,20,false,1000.0,31.534878827,90.8333333333334
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,4,3.0,0,32,8,20,true,1000.0,33.905990622,99.80000000000034
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,5,3.0,0,32,8,20,false,1000.0,14.796429424,77069.91666666666
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,6,3.0,2,32,8,20,false,1000.0,38.334161986,92.91666666666673
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,1,3.0,0,36,8,24,false,1000.0,79.974550552,123.9375
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,2,3.0,0,36,8,24,false,1000.0,60.381173587,123.9375
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,3,2.0,0,36,8,24,false,1000.0,88.134064647,114.3125
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,4,3.0,0,36,8,24,true,1000.0,80.661562136,113.94999999999965
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,5,3.0,0,36,8,24,false,1000.0,86.769871578,78841.5625
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,6,3.0,2,36,8,24,false,1000.0,97.280166839,112.1875
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,1,3.0,0,20,8,8,false,1000.0,3.63957E-4,0.0
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,2,3.0,0,20,8,8,false,1000.0,1.87244E-4,0.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,3,2.0,0,20,8,8,false,1000.0,1.58211E-4,0.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,4,3.0,0,20,8,8,true,1000.0,1.52171E-4,0.0
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,5,3.0,0,20,8,8,false,1000.0,9.2582E-5,0.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,6,3.0,2,20,8,8,false,1000.0,1.48882E-4,0.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,1,3.0,0,24,8,12,false,1000.0,3.265865056,15.25
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,2,3.0,0,24,8,12,false,1000.0,3.061042585,15.25
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,3,2.0,0,24,8,12,false,1000.0,6.108271576,11.25
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,4,3.0,0,24,8,12,true,1000.0,3.130515095,6.1000000000000005
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,5,3.0,0,24,8,12,false,1000.0,3.430219461,36003.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,6,3.0,2,24,8,12,false,1000.0,1.533085394,15.25
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,1,3.0,0,28,8,16,false,1000.0,11.657669897,17.5
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,2,3.0,0,28,8,16,false,1000.0,11.003856537,17.5
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,3,2.0,0,28,8,16,false,1000.0,8.066271818,12.875
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,4,3.0,0,28,8,16,true,1000.0,11.061711541,17.55
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,5,3.0,0,28,8,16,false,1000.0,6.038541286,36004.875
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,6,3.0,2,28,8,16,false,1000.0,6.098579782,17.125
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,1,3.0,0,32,8,20,false,1000.0,33.608013214,27.16666666666666
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,2,3.0,0,32,8,20,false,1000.0,27.03569604,27.16666666666666
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,3,2.0,0,32,8,20,false,1000.0,14.791734262,20.166666666666657
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,4,3.0,0,32,8,20,true,1000.0,26.797423271,26.175000000000022
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,5,3.0,0,32,8,20,false,1000.0,38.155229152,38020.083333333336
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,6,3.0,2,32,8,20,false,1000.0,30.84447367,25.916666666666664
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,1,3.0,0,36,8,24,false,1000.0,61.273904526,53.625
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,2,3.0,0,36,8,24,false,1000.0,88.7407079,53.625
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,3,2.0,0,36,8,24,false,1000.0,74.152411707,42.625
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,4,3.0,0,36,8,24,true,1000.0,59.245423007,46.85000000000009
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,5,3.0,0,36,8,24,false,1000.0,86.562089621,40538.9375
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,6,3.0,2,36,8,24,false,1000.0,79.593378028,47.75
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,1,3.0,0,20,8,8,false,1000.0,3.93738E-4,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,2,3.0,0,20,8,8,false,1000.0,9.2279E-5,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,3,2.0,0,20,8,8,false,1000.0,1.39206E-4,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,4,3.0,0,20,8,8,true,1000.0,8.5602E-5,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,5,3.0,0,20,8,8,false,1000.0,1.46228E-4,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,6,3.0,2,20,8,8,false,1000.0,1.17274E-4,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,1,3.0,0,24,8,12,false,1000.0,1.427074659,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,2,3.0,0,24,8,12,false,1000.0,1.42519268,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,3,2.0,0,24,8,12,false,1000.0,1.521731407,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,4,3.0,0,24,8,12,true,1000.0,1.571062691,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,5,3.0,0,24,8,12,false,1000.0,1.551644382,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,6,3.0,2,24,8,12,false,1000.0,1.568535322,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,1,3.0,0,28,8,16,false,1000.0,4.293069556,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,2,3.0,0,28,8,16,false,1000.0,4.344678363,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,3,2.0,0,28,8,16,false,1000.0,4.070444609,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,4,3.0,0,28,8,16,true,1000.0,4.069290658,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,5,3.0,0,28,8,16,false,1000.0,3.84443307,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,6,3.0,2,28,8,16,false,1000.0,3.927945199,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,1,3.0,0,32,8,20,false,1000.0,9.559743632,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,2,3.0,0,32,8,20,false,1000.0,9.438116974,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,3,2.0,0,32,8,20,false,1000.0,9.571162667,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,4,3.0,0,32,8,20,true,1000.0,9.37077607,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,5,3.0,0,32,8,20,false,1000.0,9.282144903,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,6,3.0,2,32,8,20,false,1000.0,8.901677175,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,1,3.0,0,36,8,24,false,1000.0,22.004462479,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,2,3.0,0,36,8,24,false,1000.0,21.976730228,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,3,2.0,0,36,8,24,false,1000.0,21.587508003,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,4,3.0,0,36,8,24,true,1000.0,22.252444404,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,5,3.0,0,36,8,24,false,1000.0,22.241773213,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,6,3.0,2,36,8,24,false,1000.0,21.947073817,0.0
