APT,VFR,IFR,WMAX,START,END,MAXLENGTH,NUM_SITTING,NUM_AIR,DISC,CASE,AIRCOST,LOOKAHEAD,NUM_TIME_PERIODS,EARLY_CHANGE,LATE_CHANGE,PROB_ALT,DIVERT_FACTOR,SOLVETIME,OBJECTIVE
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,4,3.0,0,28,8,16,true,1000.0,6.13356132,0.0
ORD,126,89,0,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,5,3.0,0,28,8,16,false,1000.0,5.382176448,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T00:00-05:00,4,103,120,15,6,3.0,2,28,8,16,false,1000.0,5.133050932,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,1,3.0,0,32,8,20,false,1000.0,14.173945923,0.0
ORD,126,89,-1,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,2,3.0,0,32,8,20,false,1000.0,13.77945835,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,3,2.0,0,32,8,20,false,1000.0,14.058042463,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,4,3.0,0,32,8,20,true,1000.0,13.998740613,0.0
ORD,126,89,0,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,5,3.0,0,32,8,20,false,1000.0,13.694876711,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T01:00-05:00,5,107,120,15,6,3.0,2,32,8,20,false,1000.0,13.372994291,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,1,3.0,0,36,8,24,false,1000.0,33.73357743,0.0
ORD,126,89,-1,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,2,3.0,0,36,8,24,false,1000.0,32.68318537,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,3,2.0,0,36,8,24,false,1000.0,32.933504648,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,4,3.0,0,36,8,24,true,1000.0,32.70426742,0.0
ORD,126,89,0,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,5,3.0,0,36,8,24,false,1000.0,32.71305945,0.0
ORD,126,89,37,2017-07-15T17:00-05:00,2017-07-16T02:00-05:00,6,108,120,15,6,3.0,2,36,8,24,false,1000.0,31.559580997,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,1,3.0,0,20,8,8,false,1000.0,4.68043E-4,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,2,3.0,0,20,8,8,false,1000.0,4.46334E-4,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,3,2.0,0,20,8,8,false,1000.0,4.70389E-4,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,4,3.0,0,20,8,8,true,1000.0,4.37527E-4,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,5,3.0,0,20,8,8,false,1000.0,4.78035E-4,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,32,9,15,6,3.0,2,20,8,8,false,1000.0,4.50591E-4,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,1,3.0,0,24,8,12,false,1000.0,1.518502,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,2,3.0,0,24,8,12,false,1000.0,1.342246266,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,3,2.0,0,24,8,12,false,1000.0,1.303196803,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,4,3.0,0,24,8,12,true,1000.0,1.466943611,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,5,3.0,0,24,8,12,false,1000.0,1.430477628,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,45,9,15,6,3.0,2,24,8,12,false,1000.0,1.526638608,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,1,3.0,0,28,8,16,false,1000.0,6.610122943,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,2,3.0,0,28,8,16,false,1000.0,7.963671692,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,3,2.0,0,28,8,16,false,1000.0,6.279043413,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,4,3.0,0,28,8,16,true,1000.0,6.569748127,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,5,3.0,0,28,8,16,false,1000.0,4.549693628,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,55,9,15,6,3.0,2,28,8,16,false,1000.0,4.569816663,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,1,3.0,0,32,8,20,false,1000.0,13.789842599,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,2,3.0,0,32,8,20,false,1000.0,9.767945151,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,3,2.0,0,32,8,20,false,1000.0,12.998076487,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,4,3.0,0,32,8,20,true,1000.0,13.319856684,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,5,3.0,0,32,8,20,false,1000.0,10.38175611,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,70,9,15,6,3.0,2,32,8,20,false,1000.0,20.331550162,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,1,3.0,0,36,8,24,false,1000.0,24.314977342,0.0
LGA,43,37,-1,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,2,3.0,0,36,8,24,false,1000.0,23.951817834,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,3,2.0,0,36,8,24,false,1000.0,24.663890653,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,4,3.0,0,36,8,24,true,1000.0,22.297658238,0.0
LGA,43,37,0,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,5,3.0,0,36,8,24,false,1000.0,21.020864756,0.0
LGA,43,37,6,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,82,9,15,6,3.0,2,36,8,24,false,1000.0,20.912165682,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,1,3.0,0,20,8,8,false,1000.0,5.93685E-4,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,2,3.0,0,20,8,8,false,1000.0,3.66301E-4,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,3,2.0,0,20,8,8,false,1000.0,4.88419E-4,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,4,3.0,0,20,8,8,true,1000.0,4.02379E-4,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,5,3.0,0,20,8,8,false,1000.0,3.53253E-4,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,19,31,15,6,3.0,2,20,8,8,false,1000.0,3.51835E-4,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,1,3.0,0,24,8,12,false,1000.0,0.874141969,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,2,3.0,0,24,8,12,false,1000.0,0.877086343,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,3,2.0,0,24,8,12,false,1000.0,0.875850791,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,4,3.0,0,24,8,12,true,1000.0,0.914293935,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,5,3.0,0,24,8,12,false,1000.0,0.889150201,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,28,31,15,6,3.0,2,24,8,12,false,1000.0,0.87584353,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,1,3.0,0,28,8,16,false,1000.0,2.920205264,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,2,3.0,0,28,8,16,false,1000.0,2.893583674,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,3,2.0,0,28,8,16,false,1000.0,2.95447968,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,4,3.0,0,28,8,16,true,1000.0,2.930583893,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,5,3.0,0,28,8,16,false,1000.0,2.811064753,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T00:00-04:00,4,42,31,15,6,3.0,2,28,8,16,false,1000.0,3.991767327,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,1,3.0,0,32,8,20,false,1000.0,7.717607411,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,2,3.0,0,32,8,20,false,1000.0,7.505703527,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,3,2.0,0,32,8,20,false,1000.0,7.686223907,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,4,3.0,0,32,8,20,true,1000.0,7.695601915,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,5,3.0,0,32,8,20,false,1000.0,7.528241703,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T01:00-04:00,5,42,31,15,6,3.0,2,32,8,20,false,1000.0,9.946124033,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,1,3.0,0,36,8,24,false,1000.0,16.668338057,0.0
LGA,43,37,-1,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,2,3.0,0,36,8,24,false,1000.0,16.558009108,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,3,2.0,0,36,8,24,false,1000.0,16.616246362,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,4,3.0,0,36,8,24,true,1000.0,16.721966272,0.0
LGA,43,37,0,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,5,3.0,0,36,8,24,false,1000.0,16.594498512,0.0
LGA,43,37,6,2017-07-15T17:00-04:00,2017-07-16T02:00-04:00,6,42,31,15,6,3.0,2,36,8,24,false,1000.0,16.135876964,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,1,3.0,0,20,8,8,false,1000.0,6.27756E-4,0.0
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,2,3.0,0,20,8,8,false,1000.0,5.63518E-4,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,3,2.0,0,20,8,8,false,1000.0,5.71673E-4,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,4,3.0,0,20,8,8,true,1000.0,5.18852E-4,0.0
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,5,3.0,0,20,8,8,false,1000.0,5.23984E-4,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T12:00-07:00,2,50,98,15,6,3.0,2,20,8,8,false,1000.0,5.38734E-4,0.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,1,3.0,0,24,8,12,false,1000.0,2.819669591,35.0
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,2,3.0,0,24,8,12,false,1000.0,2.714466573,35.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,3,2.0,0,24,8,12,false,1000.0,1.366721364,26.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,4,3.0,0,24,8,12,true,1000.0,3.962183006,14.000000000000005
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,5,3.0,0,24,8,12,false,1000.0,3.357019574,63020.0
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T13:00-07:00,3,70,101,15,6,3.0,2,24,8,12,false,1000.0,16.914733715,33.75
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,1,3.0,0,28,8,16,false,1000.0,55.459402322,74.625
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,2,3.0,0,28,8,16,false,1000.0,58.738664075,74.625
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,3,2.0,0,28,8,16,false,1000.0,8.33007999,61.75
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,4,3.0,0,28,8,16,true,1000.0,46.827364074,77.7
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,5,3.0,0,28,8,16,false,1000.0,10.591907237,73553.375
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T14:00-07:00,4,97,102,15,6,3.0,2,28,8,16,false,1000.0,38.627069988,70.125
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,1,3.0,0,32,8,20,false,1000.0,189.750904668,102.74999999999989
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,2,3.0,0,32,8,20,false,1000.0,190.699487521,102.75
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,3,2.0,0,32,8,20,false,1000.0,30.473997635,90.83333333333334
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,4,3.0,0,32,8,20,true,1000.0,187.607521409,99.79999999999994
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,5,3.0,0,32,8,20,false,1000.0,102.499167992,77077.16666666666
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T15:00-07:00,5,121,102,15,6,3.0,2,32,8,20,false,1000.0,208.827555997,92.91666666666671
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,1,3.0,0,36,8,24,false,1000.0,260.913407003,123.9375
SFO,55,29,-1,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,2,3.0,0,36,8,24,false,1000.0,248.297885084,123.9375
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,3,2.0,0,36,8,24,false,1000.0,303.618593764,114.3125
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,4,3.0,0,36,8,24,true,1000.0,440.877058758,113.95000000000029
SFO,55,29,0,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,5,3.0,0,36,8,24,false,1000.0,282.596977338,78843.3125
SFO,55,29,26,2017-07-15T07:00-07:00,2017-07-15T16:00-07:00,6,147,102,15,6,3.0,2,36,8,24,false,1000.0,308.394205483,112.1875
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,1,3.0,0,20,8,8,false,1000.0,7.84793E-4,0.0
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,2,3.0,0,20,8,8,false,1000.0,6.63549E-4,0.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,3,2.0,0,20,8,8,false,1000.0,6.49594E-4,0.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,4,3.0,0,20,8,8,true,1000.0,6.63172E-4,0.0
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,5,3.0,0,20,8,8,false,1000.0,6.48259E-4,0.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T22:00-07:00,2,56,90,15,6,3.0,2,20,8,8,false,1000.0,6.47426E-4,0.0
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,1,3.0,0,24,8,12,false,1000.0,1.916968901,15.25
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,2,3.0,0,24,8,12,false,1000.0,2.052847662,15.25
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,3,2.0,0,24,8,12,false,1000.0,2.093369814,11.25
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,4,3.0,0,24,8,12,true,1000.0,7.954921208,6.300000000000001
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,5,3.0,0,24,8,12,false,1000.0,1.963450309,36002.25
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-15T23:00-07:00,3,73,99,15,6,3.0,2,24,8,12,false,1000.0,1.983498779,15.25
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,1,3.0,0,28,8,16,false,1000.0,6.857510389,17.5
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,2,3.0,0,28,8,16,false,1000.0,10.552217363,17.5
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,3,2.0,0,28,8,16,false,1000.0,6.845398329,12.875
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,4,3.0,0,28,8,16,true,1000.0,6.999793243,17.549999999999997
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,5,3.0,0,28,8,16,false,1000.0,6.793987753,36004.75
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T00:00-07:00,4,83,99,15,6,3.0,2,28,8,16,false,1000.0,28.523599424,17.125
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,1,3.0,0,32,8,20,false,1000.0,124.175457642,27.16666666666667
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,2,3.0,0,32,8,20,false,1000.0,42.807235392,27.16666666666667
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,3,2.0,0,32,8,20,false,1000.0,64.421597833,20.16666666666666
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,4,3.0,0,32,8,20,true,1000.0,98.474585891,26.175000000000015
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,5,3.0,0,32,8,20,false,1000.0,104.667878187,38020.666666666664
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T01:00-07:00,5,87,99,15,6,3.0,2,32,8,20,false,1000.0,167.834233248,25.916666666666664
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,1,3.0,0,36,8,24,false,1000.0,403.643174789,53.625
SFO,55,29,-1,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,2,3.0,0,36,8,24,false,1000.0,366.175103038,53.625
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,3,2.0,0,36,8,24,false,1000.0,169.509894354,42.625
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,4,3.0,0,36,8,24,true,1000.0,496.777090194,46.84999999999996
SFO,55,29,0,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,5,3.0,0,36,8,24,false,1000.0,258.832058765,40540.25
SFO,55,29,26,2017-07-15T17:00-07:00,2017-07-16T02:00-07:00,6,90,99,15,6,3.0,2,36,8,24,false,1000.0,301.461475252,47.75
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,1,3.0,0,20,8,8,false,1000.0,5.68788E-4,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,2,3.0,0,20,8,8,false,1000.0,4.75842E-4,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,3,2.0,0,20,8,8,false,1000.0,5.95081E-4,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,4,3.0,0,20,8,8,true,1000.0,5.18032E-4,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,5,3.0,0,20,8,8,false,1000.0,4.9918E-4,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T12:00-04:00,2,27,5,15,6,3.0,2,20,8,8,false,1000.0,0.001013935,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,1,3.0,0,24,8,12,false,1000.0,1.732425408,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,2,3.0,0,24,8,12,false,1000.0,1.701797391,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,3,2.0,0,24,8,12,false,1000.0,1.745230928,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,4,3.0,0,24,8,12,true,1000.0,1.727774028,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,5,3.0,0,24,8,12,false,1000.0,1.795259279,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T13:00-04:00,3,38,5,15,6,3.0,2,24,8,12,false,1000.0,1.827263938,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,1,3.0,0,28,8,16,false,1000.0,5.196202498,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,2,3.0,0,28,8,16,false,1000.0,5.035789989,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,3,2.0,0,28,8,16,false,1000.0,5.221282744,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,4,3.0,0,28,8,16,true,1000.0,5.144837796,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,5,3.0,0,28,8,16,false,1000.0,5.076209206,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T14:00-04:00,4,46,5,15,6,3.0,2,28,8,16,false,1000.0,8.112751971,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,1,3.0,0,32,8,20,false,1000.0,11.849503621,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,2,3.0,0,32,8,20,false,1000.0,15.719614935,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,3,2.0,0,32,8,20,false,1000.0,11.303578737,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,4,3.0,0,32,8,20,true,1000.0,11.389249251,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,5,3.0,0,32,8,20,false,1000.0,11.336369787,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T15:00-04:00,5,60,5,15,6,3.0,2,32,8,20,false,1000.0,13.838990722,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,1,3.0,0,36,8,24,false,1000.0,27.144978243,0.0
DCA,34,27,-1,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,2,3.0,0,36,8,24,false,1000.0,24.122517774,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,3,2.0,0,36,8,24,false,1000.0,24.961847173,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,4,3.0,0,36,8,24,true,1000.0,25.311981925,0.0
DCA,34,27,0,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,5,3.0,0,36,8,24,false,1000.0,25.789700647,0.0
DCA,34,27,7,2017-07-15T07:00-04:00,2017-07-15T16:00-04:00,6,69,5,15,6,3.0,2,36,8,24,false,1000.0,24.53010777,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,1,3.0,0,20,8,8,false,1000.0,5.18878E-4,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,2,3.0,0,20,8,8,false,1000.0,4.58166E-4,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,3,2.0,0,20,8,8,false,1000.0,4.67945E-4,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,4,3.0,0,20,8,8,true,1000.0,4.55095E-4,0.0
DCA,34,27,0,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,5,3.0,0,20,8,8,false,1000.0,4.53974E-4,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T22:00-04:00,2,23,25,15,6,3.0,2,20,8,8,false,1000.0,4.6048E-4,0.0
DCA,34,27,7,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,1,3.0,0,24,8,12,false,1000.0,3.090066313,0.0
DCA,34,27,-1,2017-07-15T17:00-04:00,2017-07-15T23:00-04:00,3,37,25,15,2,3.0,0,24,8,12,false,1000.0,1.449168909,0.0
